Size, Time
100, 0.0002918243408203125
100, 0.0002372264862060547
100, 0.000232696533203125
100, 0.0002865791320800781
200, 0.0005035400390625
200, 0.0006358623504638672
200, 0.0004949569702148438
200, 0.001270294189453125
300, 0.0007610321044921875
300, 0.0007016658782958984
300, 0.0004916191101074219
300, 0.0007138252258300781
400, 0.0009624958038330078
400, 0.0012967586517333984
400, 0.0013661384582519531
400, 0.0014617443084716797
500, 0.0010869503021240234
500, 0.0017361640930175781
500, 0.0011031627655029297
500, 0.0016095638275146484
600, 0.0012662410736083984
600, 0.0013916492462158203
600, 0.0014483928680419922
600, 0.001905679702758789
700, 0.0017139911651611328
700, 0.0020449161529541016
700, 0.0016813278198242188
700, 0.0015933513641357422
800, 0.0018284320831298828
800, 0.0020127296447753906
800, 0.0018503665924072266
800, 0.0018050670623779297
900, 0.0021169185638427734
900, 0.002093791961669922
900, 0.0019516944885253906
900, 0.0038192272186279297
1000, 0.0023620128631591797
1000, 0.0024051666259765625
1000, 0.006575107574462891
1000, 0.0030193328857421875
1100, 0.0028982162475585938
1100, 0.002867460250854492
1100, 0.001859903335571289
1100, 0.002490997314453125
1200, 0.00276947021484375
1200, 0.003560781478881836
1200, 0.002763509750366211
1200, 0.0026311874389648438
1300, 0.0025315284729003906
1300, 0.0075855255126953125
1300, 0.0031299591064453125
1300, 0.0016052722930908203
1400, 0.0034339427947998047
1400, 0.0032503604888916016
1400, 0.0027260780334472656
1400, 0.003277301788330078
1500, 0.004383563995361328
1500, 0.004906177520751953
1500, 0.007042407989501953
1500, 0.005108833312988281
1600, 0.003734588623046875
1600, 0.003603696823120117
1600, 0.005372047424316406
1600, 0.0030434131622314453
1700, 0.003753185272216797
1700, 0.003877878189086914
1700, 0.003915309906005859
1700, 0.003315448760986328
1800, 0.004384756088256836
1800, 0.0031235218048095703
1800, 0.004978656768798828
1800, 0.005727052688598633
1900, 0.0037729740142822266
1900, 0.003834247589111328
1900, 0.003821134567260742
1900, 0.0057413578033447266
2000, 0.005873918533325195
2000, 0.006295919418334961
2000, 0.0037300586700439453
2000, 0.0032198429107666016
2100, 0.012514352798461914
2100, 0.0045320987701416016
2100, 0.009865045547485352
2100, 0.004603147506713867
2200, 0.003500223159790039
2200, 0.0031571388244628906
2200, 0.0028200149536132812
2200, 0.003820657730102539
2300, 0.005097150802612305
2300, 0.004714250564575195
2300, 0.004443645477294922
2300, 0.004461526870727539
2400, 0.014380931854248047
2400, 0.0052623748779296875
2400, 0.0038924217224121094
2400, 0.002839803695678711
2500, 0.006029844284057617
2500, 0.0029954910278320312
2500, 0.005476474761962891
2500, 0.0031540393829345703
2600, 0.007456541061401367
2600, 0.00540614128112793
2600, 0.0034308433532714844
2600, 0.015628337860107422
2700, 0.026095151901245117
2700, 0.01453709602355957
2700, 0.009881973266601562
2700, 0.003301858901977539
2800, 0.018846750259399414
2800, 0.017117023468017578
2800, 0.016509056091308594
2800, 0.00568842887878418
2900, 0.01046895980834961
2900, 0.0065534114837646484
2900, 0.0074350833892822266
2900, 0.00490880012512207
3000, 0.01775217056274414
3000, 0.007662296295166016
3000, 0.005429506301879883
3000, 0.004752159118652344
