Size, Time
100, 0.00017452239990234375
100, 0.00014090538024902344
100, 0.000213623046875
100, 0.00014901161193847656
200, 0.00041747093200683594
200, 0.00027489662170410156
200, 0.0004036426544189453
200, 0.00043892860412597656
300, 0.0004379749298095703
300, 0.0004353523254394531
300, 0.0005717277526855469
300, 0.0004303455352783203
400, 0.0016655921936035156
400, 0.002015352249145508
400, 0.00225830078125
400, 0.0020360946655273438
500, 0.0009808540344238281
500, 0.0009400844573974609
500, 0.0010876655578613281
500, 0.0009610652923583984
600, 0.0008428096771240234
600, 0.001051187515258789
600, 0.001257181167602539
600, 0.0011982917785644531
700, 0.0009582042694091797
700, 0.0011224746704101562
700, 0.0012555122375488281
700, 0.0014727115631103516
800, 0.00152587890625
800, 0.0012319087982177734
800, 0.001116037368774414
800, 0.0011548995971679688
900, 0.001695871353149414
900, 0.001718759536743164
900, 0.001695871353149414
900, 0.0016987323760986328
1000, 0.0023021697998046875
1000, 0.0014524459838867188
1000, 0.0013055801391601562
1000, 0.001390218734741211
1100, 0.0020172595977783203
1100, 0.0014417171478271484
1100, 0.0019767284393310547
1100, 0.001970052719116211
1200, 0.0018088817596435547
1200, 0.0017993450164794922
1200, 0.0016126632690429688
1200, 0.001953125
1300, 0.0018494129180908203
1300, 0.0017788410186767578
1300, 0.0023889541625976562
1300, 0.0018124580383300781
1400, 0.0022013187408447266
1400, 0.0020804405212402344
1400, 0.0018618106842041016
1400, 0.0023822784423828125
1500, 0.002422809600830078
1500, 0.002479076385498047
1500, 0.0021698474884033203
1500, 0.002256631851196289
1600, 0.003222227096557617
1600, 0.003405332565307617
1600, 0.0023221969604492188
1600, 0.003422975540161133
1700, 0.006880283355712891
1700, 0.002794981002807617
1700, 0.0054090023040771484
1700, 0.002605438232421875
1800, 0.0027163028717041016
1800, 0.0026836395263671875
1800, 0.0029430389404296875
1800, 0.002566814422607422
1900, 0.0031440258026123047
1900, 0.002980947494506836
1900, 0.0031669139862060547
1900, 0.003260374069213867
2000, 0.005480051040649414
2000, 0.0032982826232910156
2000, 0.0029287338256835938
2000, 0.0029642581939697266
2100, 0.0033462047576904297
2100, 0.0032219886779785156
2100, 0.0037696361541748047
2100, 0.003688335418701172
2200, 0.003289937973022461
2200, 0.003015279769897461
2200, 0.0030591487884521484
2200, 0.003156900405883789
2300, 0.0033273696899414062
2300, 0.0037813186645507812
2300, 0.0029289722442626953
2300, 0.0034008026123046875
2400, 0.003384113311767578
2400, 0.003882884979248047
2400, 0.003340005874633789
2400, 0.003361225128173828
2500, 0.003851652145385742
2500, 0.004214763641357422
2500, 0.003528118133544922
2500, 0.004863262176513672
2600, 0.003896474838256836
2600, 0.0050356388092041016
2600, 0.003909111022949219
2600, 0.0043261051177978516
2700, 0.0049932003021240234
2700, 0.0043239593505859375
2700, 0.0066678524017333984
2700, 0.004173994064331055
2800, 0.0046007633209228516
2800, 0.005348920822143555
2800, 0.004816770553588867
2800, 0.004450082778930664
2900, 0.005171537399291992
2900, 0.0052034854888916016
2900, 0.00980687141418457
2900, 0.007008552551269531
3000, 0.010328054428100586
3000, 0.0046041011810302734
3000, 0.004361391067504883
3000, 0.0048677921295166016
3100, 0.005501270294189453
3100, 0.010417938232421875
3100, 0.004692792892456055
3100, 0.00598907470703125
3200, 0.010506868362426758
3200, 0.0036492347717285156
3200, 0.004778146743774414
3200, 0.004918336868286133
3300, 0.004645109176635742
3300, 0.010566473007202148
3300, 0.006358623504638672
3300, 0.007043123245239258
3400, 0.011675596237182617
3400, 0.005887508392333984
3400, 0.006067037582397461
3400, 0.010065078735351562
3500, 0.006288766860961914
3500, 0.007838726043701172
3500, 0.007344484329223633
3500, 0.0052032470703125
3600, 0.012726068496704102
3600, 0.005431652069091797
3600, 0.009212017059326172
3600, 0.010339736938476562
3700, 0.00616765022277832
3700, 0.012951850891113281
3700, 0.01012563705444336
