Size, Time
11, 0.0001475811004638672
11, 0.00014925003051757812
11, 5.459785461425781e-05
11, 0.0001575946807861328
11, 8.320808410644531e-05
11, 1.6927719116210938e-05
11, 0.00014257431030273438
11, 7.62939453125e-05
11, 8.654594421386719e-05
11, 7.62939453125e-05
12, 0.00017571449279785156
12, 9.942054748535156e-05
12, 0.00017833709716796875
12, 0.0001842975616455078
12, 0.0001780986785888672
12, 0.00020599365234375
12, 0.0001049041748046875
12, 0.0001838207244873047
12, 9.703636169433594e-05
12, 0.00010514259338378906
13, 0.00022149085998535156
13, 0.00012159347534179688
13, 0.0002574920654296875
13, 0.0001270771026611328
13, 2.3365020751953125e-05
13, 7.653236389160156e-05
13, 0.00022029876708984375
13, 0.00022792816162109375
13, 0.00022268295288085938
13, 0.00021958351135253906
14, 0.00012350082397460938
14, 0.00017404556274414062
14, 0.00029087066650390625
14, 0.00015974044799804688
14, 0.0002887248992919922
14, 0.0002722740173339844
14, 0.00024700164794921875
14, 0.00013303756713867188
14, 0.0001308917999267578
14, 0.0002543926239013672
15, 0.0003390312194824219
15, 0.0001404285430908203
15, 0.00030541419982910156
15, 0.0003154277801513672
15, 0.00031185150146484375
15, 0.00014495849609375
15, 0.00014257431030273438
15, 0.0001552104949951172
15, 0.00015401840209960938
15, 0.0003490447998046875
16, 0.0001232624053955078
16, 0.0001723766326904297
16, 0.0002307891845703125
16, 0.00019311904907226562
16, 0.0001628398895263672
16, 0.0002453327178955078
16, 0.00032639503479003906
16, 0.00015997886657714844
16, 0.000244140625
16, 0.00011181831359863281
17, 0.0006115436553955078
17, 0.00017786026000976562
17, 0.0001232624053955078
17, 0.0002079010009765625
17, 0.00026488304138183594
17, 0.0002079010009765625
17, 0.00020956993103027344
17, 0.00024771690368652344
