Size, Time
11, 0.0005393028259277344
11, 0.0004973411560058594
11, 0.0002913475036621094
11, 0.00043964385986328125
11, 0.0003521442413330078
11, 0.0005385875701904297
11, 0.0011761188507080078
11, 0.0004062652587890625
11, 0.0003948211669921875
11, 0.0006089210510253906
12, 0.00022983551025390625
12, 0.0004379749298095703
12, 0.0004057884216308594
12, 0.001047372817993164
12, 0.0002377033233642578
12, 0.0003609657287597656
12, 0.00064849853515625
12, 0.0007627010345458984
12, 0.00032258033752441406
12, 0.0008037090301513672
13, 0.0009262561798095703
13, 0.00043511390686035156
13, 0.0003161430358886719
13, 0.00017952919006347656
13, 0.0003948211669921875
13, 0.0004296302795410156
13, 0.0006074905395507812
13, 0.0004138946533203125
13, 0.0002570152282714844
13, 0.0012836456298828125
14, 0.00028252601623535156
14, 0.0004074573516845703
14, 0.0007154941558837891
14, 0.0002970695495605469
14, 0.00032806396484375
14, 0.0003199577331542969
14, 0.0004825592041015625
14, 0.0010809898376464844
14, 0.0003330707550048828
14, 0.0005676746368408203
15, 0.0009169578552246094
15, 0.0016446113586425781
15, 0.0005791187286376953
15, 0.0005919933319091797
15, 0.00046443939208984375
15, 0.0003733634948730469
15, 0.0008206367492675781
15, 0.0005309581756591797
15, 0.000579833984375
15, 0.0005993843078613281
16, 0.0005972385406494141
16, 0.0005562305450439453
16, 0.0005180835723876953
16, 0.0005974769592285156
16, 0.00041556358337402344
16, 0.0008714199066162109
16, 0.001041412353515625
16, 0.0008666515350341797
16, 0.0009429454803466797
16, 0.0008723735809326172
17, 0.0005946159362792969
17, 0.0005331039428710938
17, 0.0005013942718505859
17, 0.0005776882171630859
17, 0.0010895729064941406
17, 0.0006809234619140625
17, 0.0005705356597900391
17, 0.0010972023010253906
17, 0.0018832683563232422
17, 0.001134634017944336
18, 0.0014786720275878906
18, 0.0008833408355712891
18, 0.0006558895111083984
18, 0.0011894702911376953
18, 0.0006430149078369141
18, 0.0008165836334228516
18, 0.0008916854858398438
18, 0.001039743423461914
18, 0.0006501674652099609
18, 0.0005471706390380859
19, 0.0006601810455322266
19, 0.0008344650268554688
19, 0.0006818771362304688
19, 0.0008604526519775391
19, 0.0014383792877197266
19, 0.0007829666137695312
19, 0.0005981922149658203
19, 0.0011403560638427734
19, 0.001016855239868164
19, 0.0009875297546386719
20, 0.0009500980377197266
20, 0.0009751319885253906
20, 0.0008394718170166016
20, 0.0013241767883300781
20, 0.0007200241088867188
20, 0.0010426044464111328
20, 0.0010428428649902344
20, 0.0009162425994873047
20, 0.0014531612396240234
20, 0.001046895980834961
21, 0.0013387203216552734
21, 0.0011096000671386719
21, 0.001203298568725586
21, 0.0010099411010742188
21, 0.0014269351959228516
21, 0.0010318756103515625
21, 0.0019326210021972656
21, 0.001260995864868164
21, 0.0015692710876464844
21, 0.0011844635009765625
22, 0.0009250640869140625
22, 0.0011162757873535156
22, 0.0009326934814453125
22, 0.0012600421905517578
22, 0.001230001449584961
22, 0.0008039474487304688
22, 0.0012857913970947266
22, 0.0012362003326416016
22, 0.0022749900817871094
22, 0.0017361640930175781
23, 0.0014429092407226562
23, 0.0010628700256347656
23, 0.0012133121490478516
23, 0.0011932849884033203
23, 0.0015339851379394531
23, 0.0010595321655273438
23, 0.0014030933380126953
23, 0.0016856193542480469
23, 0.0013689994812011719
23, 0.001196146011352539
24, 0.0013613700866699219
24, 0.0012962818145751953
24, 0.0018353462219238281
24, 0.0013613700866699219
24, 0.0018069744110107422
24, 0.0012590885162353516
24, 0.0019369125366210938
24, 0.0011501312255859375
24, 0.0012674331665039062
24, 0.002954721450805664
25, 0.001344442367553711
25, 0.0015492439270019531
25, 0.0013670921325683594
25, 0.001672983169555664
25, 0.0013928413391113281
25, 0.0022847652435302734
25, 0.0010592937469482422
25, 0.0012805461883544922
25, 0.0017235279083251953
25, 0.0011556148529052734
26, 0.0013515949249267578
26, 0.0012254714965820312
26, 0.0014145374298095703
26, 0.0018677711486816406
26, 0.0019609928131103516
26, 0.0018360614776611328
26, 0.0012729167938232422
26, 0.0015208721160888672
26, 0.0018725395202636719
26, 0.0030469894409179688
27, 0.001421213150024414
27, 0.002893209457397461
27, 0.0016412734985351562
27, 0.0015301704406738281
27, 0.0014536380767822266
27, 0.0018362998962402344
27, 0.0018889904022216797
27, 0.001421213150024414
27, 0.0016384124755859375
27, 0.0015463829040527344
28, 0.0018913745880126953
28, 0.0019223690032958984
28, 0.0014846324920654297
28, 0.0015141963958740234
28, 0.0020859241485595703
28, 0.001875162124633789
28, 0.001567840576171875
28, 0.0017778873443603516
28, 0.0018341541290283203
28, 0.0020072460174560547
29, 0.0021028518676757812
29, 0.002087831497192383
29, 0.0017278194427490234
29, 0.001493215560913086
29, 0.0014951229095458984
29, 0.0022356510162353516
29, 0.0016307830810546875
29, 0.0019233226776123047
29, 0.0019686222076416016
29, 0.0016112327575683594
30, 0.001619100570678711
30, 0.0019707679748535156
30, 0.0015544891357421875
30, 0.0017244815826416016
30, 0.0018470287322998047
30, 0.002239704132080078
30, 0.0018291473388671875
30, 0.002266407012939453
30, 0.0018227100372314453
30, 0.0015914440155029297
