Size, Time
100, 0.0001068115234375
100, 0.00010776519775390625
100, 0.00010776519775390625
100, 0.00011014938354492188
200, 0.0002262592315673828
200, 0.00020599365234375
200, 0.00020551681518554688
200, 0.00022459030151367188
300, 0.0002868175506591797
300, 0.0004184246063232422
300, 0.0005047321319580078
300, 0.0004894733428955078
400, 0.0004520416259765625
400, 0.0006008148193359375
400, 0.000347137451171875
400, 0.0004687309265136719
500, 0.0008108615875244141
500, 0.0008060932159423828
500, 0.0007393360137939453
500, 0.0005218982696533203
600, 0.000774383544921875
600, 0.0008974075317382812
600, 0.0005414485931396484
600, 0.0005216598510742188
700, 0.0007367134094238281
700, 0.0009851455688476562
700, 0.0010380744934082031
700, 0.0007081031799316406
800, 0.0011565685272216797
800, 0.0007178783416748047
800, 0.001214742660522461
800, 0.003747701644897461
900, 0.0008001327514648438
900, 0.0011279582977294922
900, 0.004740476608276367
900, 0.0007913112640380859
1000, 0.0011212825775146484
1000, 0.0009350776672363281
1000, 0.0009868144989013672
1000, 0.0012276172637939453
1100, 0.0009539127349853516
1100, 0.0012333393096923828
1100, 0.0009748935699462891
1100, 0.0013856887817382812
1200, 0.0010745525360107422
1200, 0.0011284351348876953
1200, 0.0011143684387207031
1200, 0.0010845661163330078
1300, 0.0012271404266357422
1300, 0.0016818046569824219
1300, 0.0016016960144042969
1300, 0.0012195110321044922
1400, 0.001310110092163086
1400, 0.0012969970703125
1400, 0.0017421245574951172
1400, 0.00164031982421875
1500, 0.0018422603607177734
1500, 0.0014297962188720703
1500, 0.0015151500701904297
1500, 0.0014455318450927734
1600, 0.002291440963745117
1600, 0.0024690628051757812
1600, 0.002254486083984375
1600, 0.0014514923095703125
1700, 0.002035856246948242
1700, 0.0019383430480957031
1700, 0.002134561538696289
1700, 0.0019545555114746094
1800, 0.0015833377838134766
1800, 0.0016665458679199219
1800, 0.001688241958618164
1800, 0.0016202926635742188
1900, 0.0017457008361816406
1900, 0.0016815662384033203
1900, 0.0021359920501708984
1900, 0.0021605491638183594
2000, 0.0025103092193603516
2000, 0.001786947250366211
2000, 0.002356290817260742
2000, 0.0020494461059570312
2100, 0.0023093223571777344
2100, 0.002284526824951172
2100, 0.0018758773803710938
2100, 0.0022907257080078125
2200, 0.002079486846923828
2200, 0.0023345947265625
2200, 0.002048015594482422
2200, 0.0024261474609375
2300, 0.002599000930786133
2300, 0.0020952224731445312
2300, 0.002096891403198242
2300, 0.0021991729736328125
2400, 0.002488374710083008
2400, 0.0021114349365234375
2400, 0.0022475719451904297
2400, 0.0031452178955078125
2500, 0.002408742904663086
2500, 0.002673625946044922
2500, 0.0026199817657470703
2500, 0.002607583999633789
2600, 0.0023021697998046875
2600, 0.0030143260955810547
2600, 0.002467632293701172
2600, 0.002712249755859375
2700, 0.0032265186309814453
2700, 0.002424001693725586
2700, 0.0025246143341064453
2700, 0.0025806427001953125
2800, 0.0027875900268554688
2800, 0.003895282745361328
2800, 0.002546548843383789
2800, 0.002554655075073242
2900, 0.005417823791503906
2900, 0.0035228729248046875
2900, 0.002423524856567383
2900, 0.002622842788696289
3000, 0.003246307373046875
3000, 0.0027337074279785156
3000, 0.003542184829711914
3000, 0.0036897659301757812
3100, 0.003166675567626953
3100, 0.0037970542907714844
3100, 0.0027763843536376953
3100, 0.002907276153564453
3200, 0.004235506057739258
3200, 0.0036084651947021484
3200, 0.0028715133666992188
3200, 0.0015745162963867188
3300, 0.0027773380279541016
3300, 0.002960205078125
3300, 0.003592252731323242
3300, 0.004385948181152344
3400, 0.0033402442932128906
3400, 0.0033860206604003906
3400, 0.007247209548950195
3400, 0.002846956253051758
3500, 0.0030918121337890625
3500, 0.0035207271575927734
3500, 0.003006458282470703
3500, 0.0031261444091796875
3600, 0.005274057388305664
3600, 0.003039121627807617
3600, 0.003373384475708008
3600, 0.007550477981567383
3700, 0.003258228302001953
3700, 0.004113912582397461
3700, 0.003594636917114258
3700, 0.0036118030548095703
3800, 0.003108501434326172
3800, 0.004980564117431641
3800, 0.003464937210083008
3800, 0.003728151321411133
3900, 0.0036966800689697266
3900, 0.007715702056884766
3900, 0.0058252811431884766
3900, 0.004832267761230469
4000, 0.004030466079711914
4000, 0.005372524261474609
4000, 0.008108377456665039
4000, 0.003751993179321289
4100, 0.003261089324951172
