Type, Size, Saturation, Time
list, 12, 65, 7.224082946777344e-05
list, 12, 65, 6.198883056640625e-05
list, 12, 65, 8.392333984375e-05
list, 12, 65, 7.295608520507812e-05
list, 12, 65, 7.414817810058594e-05
list, 12, 65, 7.510185241699219e-05
list, 12, 65, 9.608268737792969e-05
list, 12, 65, 6.67572021484375e-05
list, 12, 65, 7.390975952148438e-05
list, 12, 65, 6.508827209472656e-05
list, 12, 70, 6.508827209472656e-05
list, 12, 70, 0.00010848045349121094
list, 12, 70, 7.462501525878906e-05
list, 12, 70, 7.128715515136719e-05
list, 12, 70, 8.249282836914062e-05
list, 12, 70, 7.009506225585938e-05
list, 12, 70, 7.104873657226562e-05
list, 12, 70, 7.343292236328125e-05
list, 12, 70, 8.082389831542969e-05
list, 12, 70, 6.723403930664062e-05
list, 12, 75, 6.723403930664062e-05
list, 12, 75, 0.00019407272338867188
list, 12, 75, 6.461143493652344e-05
list, 12, 75, 7.748603820800781e-05
list, 12, 75, 6.794929504394531e-05
list, 12, 75, 8.58306884765625e-05
list, 12, 75, 8.893013000488281e-05
list, 12, 75, 0.00011873245239257812
list, 12, 75, 7.557868957519531e-05
list, 12, 75, 8.606910705566406e-05
list, 12, 80, 0.00010204315185546875
list, 12, 80, 7.82012939453125e-05
list, 12, 80, 6.532669067382812e-05
list, 12, 80, 7.486343383789062e-05
list, 12, 80, 8.940696716308594e-05
list, 12, 80, 6.890296936035156e-05
list, 12, 80, 6.771087646484375e-05
list, 12, 80, 7.772445678710938e-05
list, 12, 80, 9.799003601074219e-05
list, 12, 80, 8.225440979003906e-05
list, 12, 85, 8.96453857421875e-05
list, 12, 85, 8.606910705566406e-05
list, 12, 85, 7.271766662597656e-05
list, 12, 85, 6.818771362304688e-05
list, 12, 85, 6.914138793945312e-05
list, 12, 85, 7.414817810058594e-05
list, 12, 85, 8.463859558105469e-05
list, 12, 85, 7.319450378417969e-05
list, 12, 85, 6.747245788574219e-05
list, 12, 85, 7.128715515136719e-05
list, 12, 90, 7.867813110351562e-05
list, 12, 90, 8.654594421386719e-05
list, 12, 90, 7.152557373046875e-05
list, 12, 90, 7.891654968261719e-05
list, 12, 90, 9.751319885253906e-05
list, 12, 90, 0.000102996826171875
list, 12, 90, 7.152557373046875e-05
list, 12, 90, 8.463859558105469e-05
list, 12, 90, 8.988380432128906e-05
list, 12, 90, 7.033348083496094e-05
list, 12, 95, 7.724761962890625e-05
list, 12, 95, 7.843971252441406e-05
list, 12, 95, 6.937980651855469e-05
list, 12, 95, 8.106231689453125e-05
list, 12, 95, 0.00010323524475097656
list, 12, 95, 7.677078247070312e-05
list, 12, 95, 7.390975952148438e-05
list, 12, 95, 7.367134094238281e-05
list, 12, 95, 8.130073547363281e-05
list, 12, 95, 7.581710815429688e-05
list, 12, 100, 9.083747863769531e-05
list, 12, 100, 7.581710815429688e-05
list, 12, 100, 7.677078247070312e-05
list, 12, 100, 8.702278137207031e-05
list, 12, 100, 9.465217590332031e-05
list, 12, 100, 8.153915405273438e-05
list, 12, 100, 7.581710815429688e-05
list, 12, 100, 8.273124694824219e-05
list, 12, 100, 0.000118255615234375
list, 12, 100, 8.153915405273438e-05
list, 13, 5, 6.818771362304688e-05
list, 13, 5, 4.673004150390625e-05
list, 13, 5, 4.2438507080078125e-05
list, 13, 5, 5.793571472167969e-05
list, 13, 5, 5.4836273193359375e-05
list, 13, 5, 6.031990051269531e-05
list, 13, 5, 6.508827209472656e-05
list, 13, 5, 5.030632019042969e-05
list, 13, 5, 5.1975250244140625e-05
list, 13, 5, 7.891654968261719e-05
list, 13, 10, 5.2928924560546875e-05
list, 13, 10, 6.628036499023438e-05
list, 13, 10, 6.699562072753906e-05
list, 13, 10, 6.723403930664062e-05
list, 13, 10, 5.245208740234375e-05
list, 13, 10, 5.054473876953125e-05
list, 13, 10, 4.863739013671875e-05
list, 13, 10, 4.887580871582031e-05
list, 13, 10, 5.1021575927734375e-05
list, 13, 10, 5.841255187988281e-05
list, 13, 15, 6.365776062011719e-05
list, 13, 15, 5.7697296142578125e-05
list, 13, 15, 4.673004150390625e-05
list, 13, 15, 5.936622619628906e-05
list, 13, 15, 7.271766662597656e-05
list, 13, 15, 7.343292236328125e-05
list, 13, 15, 6.127357482910156e-05
list, 13, 15, 6.389617919921875e-05
list, 13, 15, 5.435943603515625e-05
list, 13, 15, 7.557868957519531e-05
list, 13, 20, 6.341934204101562e-05
list, 13, 20, 6.604194641113281e-05
list, 13, 20, 9.179115295410156e-05
list, 13, 20, 7.987022399902344e-05
list, 13, 20, 9.298324584960938e-05
list, 13, 20, 5.1975250244140625e-05
list, 13, 20, 7.462501525878906e-05
list, 13, 20, 8.845329284667969e-05
list, 13, 20, 4.744529724121094e-05
list, 13, 20, 6.008148193359375e-05
list, 13, 25, 5.841255187988281e-05
list, 13, 25, 6.890296936035156e-05
list, 13, 25, 6.341934204101562e-05
list, 13, 25, 5.3882598876953125e-05
list, 13, 25, 8.440017700195312e-05
list, 13, 25, 5.316734313964844e-05
list, 13, 25, 6.747245788574219e-05
list, 13, 25, 5.888938903808594e-05
list, 13, 25, 7.343292236328125e-05
list, 13, 25, 6.341934204101562e-05
list, 13, 30, 7.748603820800781e-05
list, 13, 30, 6.222724914550781e-05
list, 13, 30, 7.867813110351562e-05
list, 13, 30, 6.628036499023438e-05
list, 13, 30, 5.7697296142578125e-05
list, 13, 30, 6.461143493652344e-05
list, 13, 30, 7.081031799316406e-05
list, 13, 30, 7.390975952148438e-05
list, 13, 30, 6.151199340820312e-05
list, 13, 30, 6.127357482910156e-05
list, 13, 35, 6.008148193359375e-05
list, 13, 35, 6.508827209472656e-05
list, 13, 35, 6.079673767089844e-05
list, 13, 35, 7.963180541992188e-05
list, 13, 35, 6.341934204101562e-05
list, 13, 35, 7.104873657226562e-05
list, 13, 35, 6.008148193359375e-05
list, 13, 35, 5.2928924560546875e-05
list, 13, 35, 6.0558319091796875e-05
list, 13, 35, 7.486343383789062e-05
list, 13, 40, 5.650520324707031e-05
list, 13, 40, 5.435943603515625e-05
list, 13, 40, 5.7697296142578125e-05
list, 13, 40, 7.081031799316406e-05
list, 13, 40, 5.91278076171875e-05
list, 13, 40, 7.200241088867188e-05
list, 13, 40, 6.818771362304688e-05
list, 13, 40, 6.318092346191406e-05
list, 13, 40, 8.130073547363281e-05
list, 13, 40, 6.914138793945312e-05
list, 13, 45, 6.580352783203125e-05
list, 13, 45, 7.152557373046875e-05
list, 13, 45, 6.318092346191406e-05
list, 13, 45, 8.0108642578125e-05
list, 13, 45, 7.605552673339844e-05
list, 13, 45, 5.602836608886719e-05
list, 13, 45, 7.295608520507812e-05
list, 13, 45, 8.177757263183594e-05
list, 13, 45, 5.7220458984375e-05
list, 13, 45, 5.602836608886719e-05
list, 13, 50, 5.650520324707031e-05
list, 13, 50, 6.413459777832031e-05
list, 13, 50, 7.367134094238281e-05
list, 13, 50, 6.127357482910156e-05
list, 13, 50, 7.534027099609375e-05
list, 13, 50, 5.91278076171875e-05
list, 13, 50, 7.343292236328125e-05
list, 13, 50, 6.985664367675781e-05
list, 13, 50, 6.771087646484375e-05
list, 13, 50, 7.104873657226562e-05
list, 13, 55, 9.608268737792969e-05
list, 13, 55, 6.604194641113281e-05
list, 13, 55, 6.842613220214844e-05
list, 13, 55, 6.318092346191406e-05
list, 13, 55, 7.033348083496094e-05
list, 13, 55, 6.699562072753906e-05
list, 13, 55, 7.271766662597656e-05
list, 13, 55, 6.651878356933594e-05
list, 13, 55, 6.985664367675781e-05
list, 13, 55, 7.510185241699219e-05
list, 13, 60, 7.295608520507812e-05
list, 13, 60, 8.630752563476562e-05
list, 13, 60, 8.463859558105469e-05
list, 13, 60, 7.224082946777344e-05
list, 13, 60, 6.628036499023438e-05
list, 13, 60, 6.866455078125e-05
list, 13, 60, 7.939338684082031e-05
list, 13, 60, 7.224082946777344e-05
list, 13, 60, 7.2479248046875e-05
list, 13, 60, 6.341934204101562e-05
list, 13, 65, 7.224082946777344e-05
list, 13, 65, 7.367134094238281e-05
list, 13, 65, 7.104873657226562e-05
list, 13, 65, 7.152557373046875e-05
list, 13, 65, 6.866455078125e-05
list, 13, 65, 6.651878356933594e-05
list, 13, 65, 8.249282836914062e-05
list, 13, 65, 7.081031799316406e-05
list, 13, 65, 8.630752563476562e-05
list, 13, 65, 7.05718994140625e-05
list, 13, 70, 7.343292236328125e-05
list, 13, 70, 7.462501525878906e-05
list, 13, 70, 8.845329284667969e-05
list, 13, 70, 8.320808410644531e-05
list, 13, 70, 8.58306884765625e-05
list, 13, 70, 8.726119995117188e-05
list, 13, 70, 7.557868957519531e-05
list, 13, 70, 6.961822509765625e-05
list, 13, 70, 9.72747802734375e-05
list, 13, 70, 6.961822509765625e-05
list, 13, 75, 7.43865966796875e-05
list, 13, 75, 9.369850158691406e-05
list, 13, 75, 7.62939453125e-05
list, 13, 75, 6.914138793945312e-05
list, 13, 75, 7.128715515136719e-05
list, 13, 75, 7.271766662597656e-05
list, 13, 75, 7.772445678710938e-05
list, 13, 75, 7.653236389160156e-05
list, 13, 75, 6.842613220214844e-05
list, 13, 75, 8.058547973632812e-05
list, 13, 80, 9.775161743164062e-05
list, 13, 80, 7.462501525878906e-05
list, 13, 80, 7.319450378417969e-05
list, 13, 80, 7.82012939453125e-05
list, 13, 80, 0.00014019012451171875
list, 13, 80, 9.131431579589844e-05
list, 13, 80, 8.177757263183594e-05
list, 13, 80, 7.486343383789062e-05
list, 13, 80, 0.00011157989501953125
list, 13, 80, 9.775161743164062e-05
list, 13, 85, 9.465217590332031e-05
list, 13, 85, 7.748603820800781e-05
list, 13, 85, 8.225440979003906e-05
list, 13, 85, 7.963180541992188e-05
list, 13, 85, 9.965896606445312e-05
list, 13, 85, 7.677078247070312e-05
list, 13, 85, 0.00016260147094726562
list, 13, 85, 0.0001590251922607422
list, 13, 85, 8.678436279296875e-05
list, 13, 85, 8.654594421386719e-05
list, 13, 90, 7.867813110351562e-05
list, 13, 90, 7.772445678710938e-05
list, 13, 90, 9.512901306152344e-05
list, 13, 90, 7.62939453125e-05
list, 13, 90, 7.700920104980469e-05
list, 13, 90, 9.012222290039062e-05
list, 13, 90, 7.557868957519531e-05
list, 13, 90, 7.653236389160156e-05
list, 13, 90, 8.654594421386719e-05
list, 13, 90, 8.0108642578125e-05
list, 13, 95, 8.749961853027344e-05
list, 13, 95, 9.942054748535156e-05
list, 13, 95, 7.82012939453125e-05
list, 13, 95, 9.655952453613281e-05
list, 13, 95, 0.00010061264038085938
list, 13, 95, 0.00010371208190917969
list, 13, 95, 7.796287536621094e-05
list, 13, 95, 9.512901306152344e-05
list, 13, 95, 8.58306884765625e-05
list, 13, 95, 7.939338684082031e-05
list, 13, 100, 8.0108642578125e-05
list, 13, 100, 8.153915405273438e-05
list, 13, 100, 0.00010323524475097656
list, 13, 100, 7.43865966796875e-05
list, 13, 100, 8.034706115722656e-05
list, 13, 100, 8.416175842285156e-05
list, 13, 100, 8.416175842285156e-05
list, 13, 100, 9.679794311523438e-05
list, 13, 100, 9.703636169433594e-05
list, 13, 100, 0.00010395050048828125
list, 14, 5, 6.413459777832031e-05
list, 14, 5, 6.103515625e-05
list, 14, 5, 6.4849853515625e-05
list, 14, 5, 5.364418029785156e-05
list, 14, 5, 6.604194641113281e-05
list, 14, 5, 7.081031799316406e-05
list, 14, 5, 0.00010132789611816406
list, 14, 5, 4.553794860839844e-05
list, 14, 5, 5.936622619628906e-05
list, 14, 5, 5.53131103515625e-05
list, 14, 10, 5.507469177246094e-05
list, 14, 10, 5.125999450683594e-05
list, 14, 10, 5.3882598876953125e-05
list, 14, 10, 5.698204040527344e-05
list, 14, 10, 5.173683166503906e-05
list, 14, 10, 5.9604644775390625e-05
list, 14, 10, 6.818771362304688e-05
list, 14, 10, 5.888938903808594e-05
list, 14, 10, 5.3882598876953125e-05
list, 14, 10, 6.198883056640625e-05
list, 14, 15, 6.103515625e-05
list, 14, 15, 7.176399230957031e-05
list, 14, 15, 7.271766662597656e-05
list, 14, 15, 5.602836608886719e-05
list, 14, 15, 6.818771362304688e-05
list, 14, 15, 5.9604644775390625e-05
list, 14, 15, 6.127357482910156e-05
list, 14, 15, 5.054473876953125e-05
list, 14, 15, 6.413459777832031e-05
list, 14, 15, 5.793571472167969e-05
list, 14, 20, 5.8650970458984375e-05
list, 14, 20, 5.412101745605469e-05
list, 14, 20, 6.67572021484375e-05
list, 14, 20, 9.894371032714844e-05
list, 14, 20, 7.033348083496094e-05
list, 14, 20, 5.459785461425781e-05
list, 14, 20, 7.224082946777344e-05
list, 14, 20, 6.151199340820312e-05
list, 14, 20, 5.936622619628906e-05
list, 14, 20, 5.936622619628906e-05
list, 14, 25, 5.793571472167969e-05
list, 14, 25, 6.890296936035156e-05
list, 14, 25, 7.62939453125e-05
list, 14, 25, 6.818771362304688e-05
list, 14, 25, 5.91278076171875e-05
list, 14, 25, 6.103515625e-05
list, 14, 25, 7.653236389160156e-05
list, 14, 25, 5.841255187988281e-05
list, 14, 25, 5.650520324707031e-05
list, 14, 25, 7.963180541992188e-05
list, 14, 30, 6.270408630371094e-05
list, 14, 30, 6.723403930664062e-05
list, 14, 30, 9.036064147949219e-05
list, 14, 30, 7.200241088867188e-05
list, 14, 30, 7.414817810058594e-05
list, 14, 30, 5.936622619628906e-05
list, 14, 30, 6.079673767089844e-05
list, 14, 30, 6.961822509765625e-05
list, 14, 30, 5.936622619628906e-05
list, 14, 30, 7.200241088867188e-05
list, 14, 35, 6.699562072753906e-05
list, 14, 35, 6.175041198730469e-05
list, 14, 35, 8.320808410644531e-05
list, 14, 35, 6.0558319091796875e-05
list, 14, 35, 8.749961853027344e-05
list, 14, 35, 7.677078247070312e-05
list, 14, 35, 7.724761962890625e-05
list, 14, 35, 7.82012939453125e-05
list, 14, 35, 8.082389831542969e-05
list, 14, 35, 7.796287536621094e-05
list, 14, 40, 6.461143493652344e-05
list, 14, 40, 6.175041198730469e-05
list, 14, 40, 7.796287536621094e-05
list, 14, 40, 7.152557373046875e-05
list, 14, 40, 8.249282836914062e-05
list, 14, 40, 7.581710815429688e-05
list, 14, 40, 6.151199340820312e-05
list, 14, 40, 6.866455078125e-05
list, 14, 40, 7.510185241699219e-05
list, 14, 40, 6.580352783203125e-05
list, 14, 45, 8.249282836914062e-05
list, 14, 45, 6.508827209472656e-05
list, 14, 45, 6.771087646484375e-05
list, 14, 45, 8.153915405273438e-05
list, 14, 45, 7.462501525878906e-05
list, 14, 45, 7.796287536621094e-05
list, 14, 45, 6.532669067382812e-05
list, 14, 45, 7.843971252441406e-05
list, 14, 45, 9.202957153320312e-05
list, 14, 45, 6.961822509765625e-05
list, 14, 50, 7.605552673339844e-05
list, 14, 50, 7.843971252441406e-05
list, 14, 50, 7.987022399902344e-05
list, 14, 50, 7.724761962890625e-05
list, 14, 50, 6.270408630371094e-05
list, 14, 50, 8.034706115722656e-05
list, 14, 50, 6.866455078125e-05
list, 14, 50, 7.390975952148438e-05
list, 14, 50, 7.486343383789062e-05
list, 14, 50, 0.00012540817260742188
list, 14, 55, 9.298324584960938e-05
list, 14, 55, 9.5367431640625e-05
list, 14, 55, 8.344650268554688e-05
list, 14, 55, 8.130073547363281e-05
list, 14, 55, 7.700920104980469e-05
list, 14, 55, 6.866455078125e-05
list, 14, 55, 7.009506225585938e-05
list, 14, 55, 8.153915405273438e-05
list, 14, 55, 8.106231689453125e-05
list, 14, 55, 0.00010037422180175781
list, 14, 60, 7.605552673339844e-05
list, 14, 60, 7.319450378417969e-05
list, 14, 60, 7.414817810058594e-05
list, 14, 60, 6.890296936035156e-05
list, 14, 60, 7.009506225585938e-05
list, 14, 60, 0.00011587142944335938
list, 14, 60, 7.176399230957031e-05
list, 14, 60, 0.00010037422180175781
list, 14, 60, 7.152557373046875e-05
list, 14, 60, 6.914138793945312e-05
list, 14, 65, 6.842613220214844e-05
list, 14, 65, 7.224082946777344e-05
list, 14, 65, 6.842613220214844e-05
list, 14, 65, 7.653236389160156e-05
list, 14, 65, 7.009506225585938e-05
list, 14, 65, 0.00012946128845214844
list, 14, 65, 7.581710815429688e-05
list, 14, 65, 8.082389831542969e-05
list, 14, 65, 6.914138793945312e-05
list, 14, 65, 8.106231689453125e-05
list, 14, 70, 7.510185241699219e-05
list, 14, 70, 8.440017700195312e-05
list, 14, 70, 7.557868957519531e-05
list, 14, 70, 7.891654968261719e-05
list, 14, 70, 8.58306884765625e-05
list, 14, 70, 8.940696716308594e-05
list, 14, 70, 0.000110626220703125
list, 14, 70, 8.654594421386719e-05
list, 14, 70, 7.748603820800781e-05
list, 14, 70, 7.581710815429688e-05
list, 14, 75, 8.630752563476562e-05
list, 14, 75, 9.34600830078125e-05
list, 14, 75, 7.62939453125e-05
list, 14, 75, 7.581710815429688e-05
list, 14, 75, 8.7738037109375e-05
list, 14, 75, 9.012222290039062e-05
list, 14, 75, 0.00010657310485839844
list, 14, 75, 9.059906005859375e-05
list, 14, 75, 8.916854858398438e-05
list, 14, 75, 9.059906005859375e-05
list, 14, 80, 8.511543273925781e-05
list, 14, 80, 8.130073547363281e-05
list, 14, 80, 0.00012993812561035156
list, 14, 80, 7.724761962890625e-05
list, 14, 80, 8.130073547363281e-05
list, 14, 80, 8.249282836914062e-05
list, 14, 80, 8.153915405273438e-05
list, 14, 80, 7.724761962890625e-05
list, 14, 80, 9.369850158691406e-05
list, 14, 80, 8.678436279296875e-05
list, 14, 85, 9.202957153320312e-05
list, 14, 85, 0.00010895729064941406
list, 14, 85, 0.00010061264038085938
list, 14, 85, 8.916854858398438e-05
list, 14, 85, 8.368492126464844e-05
list, 14, 85, 9.942054748535156e-05
list, 14, 85, 8.916854858398438e-05
list, 14, 85, 0.00010395050048828125
list, 14, 85, 7.939338684082031e-05
list, 14, 85, 7.963180541992188e-05
list, 14, 90, 9.131431579589844e-05
list, 14, 90, 8.630752563476562e-05
list, 14, 90, 9.036064147949219e-05
list, 14, 90, 8.559226989746094e-05
list, 14, 90, 8.440017700195312e-05
list, 14, 90, 9.894371032714844e-05
list, 14, 90, 0.00010228157043457031
list, 14, 90, 0.00010824203491210938
list, 14, 90, 8.821487426757812e-05
list, 14, 90, 0.00010013580322265625
list, 14, 95, 7.987022399902344e-05
list, 14, 95, 8.726119995117188e-05
list, 14, 95, 9.870529174804688e-05
list, 14, 95, 0.00010347366333007812
list, 14, 95, 8.845329284667969e-05
list, 14, 95, 8.893013000488281e-05
list, 14, 95, 0.00010275840759277344
list, 14, 95, 0.00010752677917480469
list, 14, 95, 8.368492126464844e-05
list, 14, 95, 8.797645568847656e-05
list, 14, 100, 0.00016069412231445312
list, 14, 100, 9.918212890625e-05
list, 14, 100, 9.322166442871094e-05
list, 14, 100, 9.989738464355469e-05
list, 14, 100, 8.726119995117188e-05
list, 14, 100, 9.369850158691406e-05
list, 14, 100, 0.00013399124145507812
list, 14, 100, 9.107589721679688e-05
list, 14, 100, 8.130073547363281e-05
list, 14, 100, 8.630752563476562e-05
list, 15, 5, 5.4836273193359375e-05
list, 15, 5, 6.914138793945312e-05
list, 15, 5, 5.0067901611328125e-05
list, 15, 5, 6.890296936035156e-05
list, 15, 5, 5.14984130859375e-05
list, 15, 5, 5.1975250244140625e-05
list, 15, 5, 4.982948303222656e-05
list, 15, 5, 6.604194641113281e-05
list, 15, 5, 5.14984130859375e-05
list, 15, 5, 5.984306335449219e-05
list, 15, 10, 5.650520324707031e-05
list, 15, 10, 5.316734313964844e-05
list, 15, 10, 7.152557373046875e-05
list, 15, 10, 6.890296936035156e-05
list, 15, 10, 6.580352783203125e-05
list, 15, 10, 6.651878356933594e-05
list, 15, 10, 6.890296936035156e-05
list, 15, 10, 7.677078247070312e-05
list, 15, 10, 5.9604644775390625e-05
list, 15, 10, 5.626678466796875e-05
list, 15, 15, 5.888938903808594e-05
list, 15, 15, 6.961822509765625e-05
list, 15, 15, 5.698204040527344e-05
list, 15, 15, 6.031990051269531e-05
list, 15, 15, 6.818771362304688e-05
list, 15, 15, 5.793571472167969e-05
list, 15, 15, 6.914138793945312e-05
list, 15, 15, 5.91278076171875e-05
list, 15, 15, 7.295608520507812e-05
list, 15, 15, 5.91278076171875e-05
list, 15, 20, 8.344650268554688e-05
list, 15, 20, 8.416175842285156e-05
list, 15, 20, 5.888938903808594e-05
list, 15, 20, 5.7220458984375e-05
list, 15, 20, 7.605552673339844e-05
list, 15, 20, 6.604194641113281e-05
list, 15, 20, 6.365776062011719e-05
list, 15, 20, 6.604194641113281e-05
list, 15, 20, 5.6743621826171875e-05
list, 15, 20, 7.081031799316406e-05
list, 15, 25, 7.414817810058594e-05
list, 15, 25, 6.318092346191406e-05
list, 15, 25, 6.29425048828125e-05
list, 15, 25, 6.580352783203125e-05
list, 15, 25, 9.107589721679688e-05
list, 15, 25, 7.104873657226562e-05
list, 15, 25, 6.67572021484375e-05
list, 15, 25, 6.747245788574219e-05
list, 15, 25, 6.246566772460938e-05
list, 15, 25, 5.936622619628906e-05
list, 15, 30, 7.510185241699219e-05
list, 15, 30, 6.508827209472656e-05
list, 15, 30, 9.179115295410156e-05
list, 15, 30, 6.890296936035156e-05
list, 15, 30, 6.4849853515625e-05
list, 15, 30, 8.440017700195312e-05
list, 15, 30, 6.937980651855469e-05
list, 15, 30, 0.00010633468627929688
list, 15, 30, 8.368492126464844e-05
list, 15, 30, 8.058547973632812e-05
list, 15, 35, 6.699562072753906e-05
list, 15, 35, 9.298324584960938e-05
list, 15, 35, 6.29425048828125e-05
list, 15, 35, 7.271766662597656e-05
list, 15, 35, 8.463859558105469e-05
list, 15, 35, 7.104873657226562e-05
list, 15, 35, 7.534027099609375e-05
list, 15, 35, 6.818771362304688e-05
list, 15, 35, 7.43865966796875e-05
list, 15, 35, 6.198883056640625e-05
list, 15, 40, 7.033348083496094e-05
list, 15, 40, 6.580352783203125e-05
list, 15, 40, 6.866455078125e-05
list, 15, 40, 6.628036499023438e-05
list, 15, 40, 9.417533874511719e-05
list, 15, 40, 6.866455078125e-05
list, 15, 40, 8.177757263183594e-05
list, 15, 40, 7.152557373046875e-05
list, 15, 40, 7.581710815429688e-05
list, 15, 40, 7.271766662597656e-05
list, 15, 45, 6.914138793945312e-05
list, 15, 45, 9.369850158691406e-05
list, 15, 45, 7.176399230957031e-05
list, 15, 45, 8.511543273925781e-05
list, 15, 45, 6.771087646484375e-05
list, 15, 45, 8.225440979003906e-05
list, 15, 45, 7.891654968261719e-05
list, 15, 45, 7.009506225585938e-05
list, 15, 45, 0.0002040863037109375
list, 15, 45, 9.870529174804688e-05
list, 15, 50, 0.00011897087097167969
list, 15, 50, 9.059906005859375e-05
list, 15, 50, 7.748603820800781e-05
list, 15, 50, 6.747245788574219e-05
list, 15, 50, 7.557868957519531e-05
list, 15, 50, 6.818771362304688e-05
list, 15, 50, 0.00015234947204589844
list, 15, 50, 7.128715515136719e-05
list, 15, 50, 6.818771362304688e-05
list, 15, 50, 6.508827209472656e-05
list, 15, 55, 9.250640869140625e-05
list, 15, 55, 8.0108642578125e-05
list, 15, 55, 8.368492126464844e-05
list, 15, 55, 8.654594421386719e-05
list, 15, 55, 7.128715515136719e-05
list, 15, 55, 7.82012939453125e-05
list, 15, 55, 7.772445678710938e-05
list, 15, 55, 7.843971252441406e-05
list, 15, 55, 6.937980651855469e-05
list, 15, 55, 7.462501525878906e-05
list, 15, 60, 8.96453857421875e-05
list, 15, 60, 7.677078247070312e-05
list, 15, 60, 7.748603820800781e-05
list, 15, 60, 0.00010824203491210938
list, 15, 60, 7.557868957519531e-05
list, 15, 60, 7.796287536621094e-05
list, 15, 60, 8.320808410644531e-05
list, 15, 60, 9.560585021972656e-05
list, 15, 60, 0.0001239776611328125
list, 15, 60, 7.963180541992188e-05
list, 15, 65, 7.653236389160156e-05
list, 15, 65, 9.036064147949219e-05
list, 15, 65, 7.390975952148438e-05
list, 15, 65, 7.605552673339844e-05
list, 15, 65, 0.00010800361633300781
list, 15, 65, 7.724761962890625e-05
list, 15, 65, 7.939338684082031e-05
list, 15, 65, 8.320808410644531e-05
list, 15, 65, 7.915496826171875e-05
list, 15, 65, 0.0001220703125
list, 15, 70, 8.416175842285156e-05
list, 15, 70, 8.726119995117188e-05
list, 15, 70, 8.153915405273438e-05
list, 15, 70, 8.130073547363281e-05
list, 15, 70, 7.700920104980469e-05
list, 15, 70, 8.392333984375e-05
list, 15, 70, 9.846687316894531e-05
list, 15, 70, 7.82012939453125e-05
list, 15, 70, 8.0108642578125e-05
list, 15, 70, 8.296966552734375e-05
list, 15, 75, 8.559226989746094e-05
list, 15, 75, 8.678436279296875e-05
list, 15, 75, 8.654594421386719e-05
list, 15, 75, 9.894371032714844e-05
list, 15, 75, 8.034706115722656e-05
list, 15, 75, 9.131431579589844e-05
list, 15, 75, 9.799003601074219e-05
list, 15, 75, 0.00011467933654785156
list, 15, 75, 7.987022399902344e-05
list, 15, 75, 0.00010323524475097656
list, 15, 80, 0.00010180473327636719
list, 15, 80, 9.703636169433594e-05
list, 15, 80, 9.465217590332031e-05
list, 15, 80, 8.320808410644531e-05
list, 15, 80, 8.916854858398438e-05
list, 15, 80, 8.487701416015625e-05
list, 15, 80, 8.511543273925781e-05
list, 15, 80, 8.511543273925781e-05
list, 15, 80, 0.00010037422180175781
list, 15, 80, 9.679794311523438e-05
list, 15, 85, 0.00012946128845214844
list, 15, 85, 8.702278137207031e-05
list, 15, 85, 8.511543273925781e-05
list, 15, 85, 0.0001232624053955078
list, 15, 85, 0.00010514259338378906
list, 15, 85, 8.177757263183594e-05
list, 15, 85, 9.202957153320312e-05
list, 15, 85, 9.894371032714844e-05
list, 15, 85, 9.822845458984375e-05
list, 15, 85, 9.632110595703125e-05
list, 15, 90, 9.274482727050781e-05
list, 15, 90, 0.00010156631469726562
list, 15, 90, 0.0001227855682373047
list, 15, 90, 9.512901306152344e-05
list, 15, 90, 0.00010633468627929688
list, 15, 90, 0.00011897087097167969
list, 15, 90, 9.584426879882812e-05
list, 15, 90, 8.463859558105469e-05
list, 15, 90, 0.00012946128845214844
list, 15, 90, 0.00010037422180175781
list, 15, 95, 9.5367431640625e-05
list, 15, 95, 0.00010132789611816406
list, 15, 95, 0.00011563301086425781
list, 15, 95, 0.00010228157043457031
list, 15, 95, 9.393692016601562e-05
list, 15, 95, 8.869171142578125e-05
list, 15, 95, 0.00010466575622558594
list, 15, 95, 0.0001251697540283203
list, 15, 95, 0.0001010894775390625
list, 15, 95, 8.96453857421875e-05
list, 15, 100, 9.393692016601562e-05
list, 15, 100, 9.489059448242188e-05
list, 15, 100, 9.012222290039062e-05
list, 15, 100, 0.00010919570922851562
list, 15, 100, 0.000102996826171875
list, 15, 100, 0.00011396408081054688
list, 15, 100, 0.0001385211944580078
list, 15, 100, 9.560585021972656e-05
list, 15, 100, 0.00011754035949707031
list, 15, 100, 9.632110595703125e-05
list, 16, 5, 5.841255187988281e-05
list, 16, 5, 5.14984130859375e-05
list, 16, 5, 7.557868957519531e-05
list, 16, 5, 6.389617919921875e-05
list, 16, 5, 5.269050598144531e-05
list, 16, 5, 5.8650970458984375e-05
list, 16, 5, 5.245208740234375e-05
list, 16, 5, 7.462501525878906e-05
list, 16, 5, 6.4849853515625e-05
list, 16, 5, 5.1975250244140625e-05
list, 16, 10, 5.53131103515625e-05
list, 16, 10, 6.67572021484375e-05
list, 16, 10, 5.412101745605469e-05
list, 16, 10, 7.009506225585938e-05
list, 16, 10, 7.367134094238281e-05
list, 16, 10, 6.079673767089844e-05
list, 16, 10, 5.626678466796875e-05
list, 16, 10, 6.890296936035156e-05
list, 16, 10, 6.747245788574219e-05
list, 16, 10, 5.364418029785156e-05
list, 16, 15, 6.866455078125e-05
list, 16, 15, 7.319450378417969e-05
