Size, Time
100, 0.0010921955108642578
100, 0.0010898113250732422
100, 0.0010693073272705078
100, 0.0010797977447509766
200, 0.018176555633544922
200, 0.004387617111206055
200, 0.004322052001953125
200, 0.00476527214050293
300, 0.011022567749023438
300, 0.011617660522460938
300, 0.01066446304321289
300, 0.009633779525756836
400, 0.022413015365600586
400, 0.04747271537780762
400, 0.02809286117553711
400, 0.01780104637145996
500, 0.03193783760070801
500, 0.13782620429992676
500, 0.047194719314575195
500, 0.03981518745422363
600, 0.08394217491149902
600, 0.07571721076965332
600, 0.07038545608520508
600, 0.1855003833770752
700, 0.14640307426452637
700, 0.06553912162780762
700, 0.28861284255981445
700, 0.06174826622009277
800, 0.09697508811950684
800, 0.09430289268493652
800, 0.07187438011169434
800, 0.0880270004272461
900, 0.22169947624206543
900, 0.09331297874450684
900, 0.13130736351013184
900, 0.2810490131378174
1000, 0.11274290084838867
1000, 0.1552295684814453
1000, 0.2037675380706787
1000, 0.16956400871276855
1100, 0.36045312881469727
1100, 0.18997669219970703
1100, 0.18097186088562012
1100, 0.18216943740844727
1200, 0.21560382843017578
1200, 0.16820120811462402
1200, 0.1623222827911377
1200, 0.16501069068908691
1300, 0.1903982162475586
1300, 0.22751617431640625
1300, 0.3205702304840088
1300, 0.22540712356567383
1400, 0.22755742073059082
1400, 0.2338271141052246
1400, 0.22112751007080078
1400, 0.7723605632781982
1500, 0.46753406524658203
1500, 0.6856083869934082
1500, 0.4469430446624756
1500, 0.36014461517333984
1600, 0.5001778602600098
1600, 0.6779568195343018
1600, 0.39949512481689453
1600, 0.37978053092956543
1700, 0.5305213928222656
1700, 0.49419236183166504
1700, 0.4103529453277588
1700, 0.37735414505004883
1800, 0.40338897705078125
1800, 0.3811516761779785
1800, 0.8968527317047119
1800, 0.3845856189727783
1900, 0.4793112277984619
1900, 0.4237673282623291
1900, 0.502070426940918
1900, 0.7073245048522949
2000, 0.8541853427886963
2000, 1.0538840293884277
2000, 0.6257627010345459
2000, 0.4689633846282959
2100, 0.583669900894165
2100, 0.6211743354797363
2100, 0.767819881439209
2100, 0.8267168998718262
2200, 0.6238980293273926
2200, 0.5914127826690674
2200, 0.5781407356262207
2200, 0.6088900566101074
2300, 0.7076005935668945
2300, 0.7836754322052002
2300, 0.7446291446685791
2300, 0.6454594135284424
2400, 0.9483799934387207
2400, 0.7543978691101074
2400, 0.780827522277832
2400, 0.7845983505249023
2500, 1.0769894123077393
2500, 1.1181416511535645
2500, 0.9482681751251221
2500, 1.4167778491973877
2600, 1.106281042098999
2600, 1.3283591270446777
2600, 1.3059866428375244
2600, 2.220139980316162
2700, 2.2091293334960938
2700, 2.074343204498291
2700, 1.5957601070404053
2700, 1.4979798793792725
2800, 2.1868135929107666
2800, 2.61118221282959
2800, 1.5525736808776855
2800, 1.5797712802886963
2900, 2.1137237548828125
2900, 2.174578905105591
2900, 2.08906888961792
2900, 1.6922237873077393
3000, 2.042579174041748
3000, 1.6180143356323242
3000, 1.5996747016906738
3000, 1.3922185897827148
3100, 1.9084250926971436
3100, 1.826350212097168
3100, 1.7134995460510254
3100, 1.356168270111084
3200, 1.9463527202606201
3200, 1.8309032917022705
3200, 1.7381243705749512
3200, 1.5112433433532715
3300, 2.252959966659546
3300, 2.149312973022461
3300, 1.734893798828125
3300, 2.0818142890930176
3400, 2.088628053665161
3400, 2.0225930213928223
3400, 2.193436861038208
3400, 2.1178457736968994
3500, 1.9673526287078857
3500, 2.6176581382751465
3500, 2.3596272468566895
3500, 2.0561177730560303
3600, 2.4786458015441895
3600, 2.3549256324768066
3600, 2.051668882369995
3600, 2.5315330028533936
3700, 2.369253396987915
3700, 2.2648065090179443
3700, 2.5755481719970703
3700, 2.3580849170684814
3800, 2.3889572620391846
3800, 2.768869638442993
3800, 2.4770336151123047
3800, 2.62872052192688
3900, 3.029404878616333
3900, 2.4739153385162354
3900, 2.932363271713257
3900, 2.6975042819976807
4000, 3.2350642681121826
4000, 2.8959343433380127
4000, 3.256765604019165
4000, 3.0309031009674072
4100, 3.4554355144500732
4100, 3.1840221881866455
4100, 3.1235368251800537
4100, 3.0568785667419434
4200, 3.5553343296051025
4200, 3.3006632328033447
4200, 3.5263686180114746
4200, 3.2880427837371826
4300, 3.6474545001983643
4300, 3.389923095703125
4300, 3.843304395675659
4300, 3.230543375015259
4400, 3.714655637741089
4400, 3.540895700454712
4400, 3.750851631164551
4400, 3.831087350845337
4500, 3.7627432346343994
4500, 4.012828826904297
4500, 5.413478851318359
4500, 3.831050395965576
4600, 4.26279091835022
4600, 4.1707353591918945
4600, 4.1239166259765625
4600, 4.410893678665161
4700, 4.608716249465942
4700, 4.272738456726074
4700, 4.513844728469849
4700, 4.03117036819458
4800, 4.556475877761841
4800, 4.59808087348938
4800, 4.341947317123413
4800, 5.452169895172119
4900, 5.4813220500946045
4900, 5.570674180984497
4900, 4.874350547790527
4900, 4.747269153594971
5000, 5.023407220840454
5000, 4.705259561538696
5000, 5.047263860702515
5000, 4.886778116226196
5100, 4.877593755722046
5100, 5.197419166564941
5100, 5.23398232460022
5100, 5.358614206314087
5200, 5.373368978500366
5200, 5.586807012557983
5200, 5.415264129638672
5200, 5.804907321929932
5300, 5.850407600402832
5300, 5.723673105239868
5300, 5.605507850646973
5300, 5.62078857421875
5400, 6.047619342803955
5400, 5.73226523399353
5400, 5.760400056838989
5400, 6.049835443496704
5500, 5.949854135513306
5500, 6.196043014526367
5500, 6.23971152305603
5500, 6.473317384719849
5600, 6.414886713027954
5600, 6.9204888343811035
5600, 6.358497619628906
5600, 6.21463942527771
5700, 6.394221305847168
5700, 6.651729345321655
5700, 6.422376394271851
5700, 6.612264394760132
5800, 6.635000467300415
5800, 7.029758453369141
5800, 6.786374092102051
5800, 6.856368064880371
5900, 6.986002206802368
5900, 6.802706956863403
5900, 6.772599220275879
5900, 7.168278455734253
6000, 6.813976287841797
6000, 7.132274866104126
